Auftragsname,Wörter,Zeit,Von,Sprache,Übersetzung,Korrektur,Kanal,Ablageort,Eingang,Lieferdatum,Deadline,Abteilung,Status,Verantwortlich,Bereich
PDP_7682_7632-translations-[Sprache]-ONLINE_STORE_THEME.json,,,CST,FR,Martine,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW10,3/5/2026,3/12/2026,3/13/2026,D2C Ecommerce,geliefert,Lbo,
PDP_7682_7632-translations-[Sprache]-ONLINE_STORE_THEME.json,,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW10,3/5/2026,3/12/2026,3/13/2026,D2C Ecommerce,geliefert,Lbo,
PDP_7682_7632-translations-[Sprache]-ONLINE_STORE_THEME.json,,,CST,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW10,3/5/2026,3/12/2026,3/13/2026,D2C Ecommerce,geliefert,Lbo,
Verpackung3000AX-Int_de.docx,160,,Bal,DE,Franziska,,LS-Tracker,Z:\Produkte\F!WLAN Repeater\FRITZ!Repeater 3000 AX\deutsch\Verpackung,3/6/2026,3/6/2026,3/10/2026,Corporate Communications,geliefert,MSi,
Verpackung3000AX-Int_de.docx,160,,Bal,EN,Lisa,,LS-Tracker,Z:\Produkte\F!WLAN Repeater\FRITZ!Repeater 3000 AX\deutsch\Verpackung,3/6/2026,3/10/2026,3/10/2026,Corporate Communications,Ü-fertig,MSi,
Beglaubigte Übersetzung Handelsregisterauszug,,,JRI,EN,Yabylon,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Handelsregisterauszug_HRB 111009 B,3/9/2026,3/11/2026,3/11/2026,Finance,geliefert,Hme,
Amazon Seller Homepage Germany - Help.docx,2076,,Tgo,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Delivery Policy.docx,522,,Tgo,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Other policies.docx,1798,,Tgo,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
amazon Seller Homepage Germany Refunds Policy.docx,641,,Tgo,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany.docx,230,,Tgo,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany - Help.docx,2076,,Tgo,ES,Alba,Helena,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Delivery Policy.docx,522,,Tgo,ES,Alba,Helena,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Other policies.docx,1798,,Tgo,ES,Alba,Helena,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
amazon Seller Homepage Germany Refunds Policy.docx,641,,Tgo,ES,Alba,Helena,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany.docx,230,,Tgo,ES,Alba,Helena,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany - Help.docx,2076,,Tgo,NL,Angelique,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Delivery Policy.docx,522,,Tgo,NL,Angelique,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Other policies.docx,1798,,Tgo,NL,Angelique,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
amazon Seller Homepage Germany Refunds Policy.docx,641,,Tgo,NL,Angelique,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany.docx,230,,Tgo,NL,Angelique,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany - Help.docx,2076,,Tgo,PL,Yabylon,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Delivery Policy.docx,522,,Tgo,PL,Yabylon,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Other policies.docx,1798,,Tgo,PL,Yabylon,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
amazon Seller Homepage Germany Refunds Policy.docx,641,,Tgo,PL,Yabylon,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany.docx,230,,Tgo,PL,Yabylon,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany - Help.docx,2076,,Tgo,FR,Marie,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Delivery Policy.docx,522,,Tgo,FR,Marie,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany Other policies.docx,1798,,Tgo,FR,Marie,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
amazon Seller Homepage Germany Refunds Policy.docx,641,,Tgo,FR,Marie,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
Amazon Seller Homepage Germany.docx,230,,Tgo,FR,Marie,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Amazon Seller Italy Hompepage legal feedback request,3/9/2026,3/13/2026,3/13/2026,Corporate Legal,geliefert,Hme,
2026-03-10T15-06-38_PM-History-Texts.xml,,,TJa,DE,Franziska,,LS-Tracker,Z:\Produkte\F!Box allgemein\Info.txt\Release\25_Smart24-P2\2026.03,3/10/2026,3/10/2026,3/10/2026,Product Management,geliefert,FSc,
2026-03-10T15-43-40_PM-History-Texts_korr-de.xml,,,TJa,EN,Lisa,,LS-Tracker,Z:\Produkte\F!Box allgemein\Info.txt\Release\25_Smart24-P2\2026.03,3/10/2026,3/10/2026,3/10/2026,Product Management,geliefert,FSc,
translations--smart24p2nl1--2026-03-10_de.po,,,MXB,EN,Susan,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/12/2026,3/12/2026,User Interface & Clients,geliefert,Lbo,
translations--smart24p2nl1--2026-03-10_de.po,,,MXB,ES,Helena,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,Lbo,
translations--smart24p2nl1--2026-03-10_de.po,,,MXB,FR,Martine,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,Lbo,
translations--smart24p2nl1--2026-03-10_de.po,,,MXB,IT,Laura,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,Lbo,
translations--smart24p2nl1--2026-03-10_de.po,,,MXB,NL,Angelique,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,Lbo,
translations--smart24p2nl1--2026-03-10_de.po,,,MXB,PL,Yabylon,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/12/2026,3/12/2026,User Interface & Clients,geliefert,Lbo,
translations--smart24p2nl1--2026-03-10_de.po,,,MXB,SL,Yabylon,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/12/2026,3/12/2026,User Interface & Clients,geliefert,Lbo,
translations--myfosp1--2026-03-10_de.po,,,MXB,EN,Susan,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/12/2026,3/12/2026,User Interface & Clients,Ü-fertig,Lbo,
translations--myfosp1--2026-03-10_de.po,,,MXB,ES,Helena,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/12/2026,3/12/2026,User Interface & Clients,ausgecheckt,Lbo,
translations--myfosp1--2026-03-10_de.po,,,MXB,FR,Martine,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/12/2026,3/12/2026,User Interface & Clients,ausgecheckt,Lbo,
translations--myfosp1--2026-03-10_de.po,,,MXB,IT,Laura,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/12/2026,3/12/2026,User Interface & Clients,ausgecheckt,Lbo,
translations--myfosp1--2026-03-10_de.po,,,MXB,NL,Angelique,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/12/2026,3/12/2026,User Interface & Clients,Ü-fertig,Lbo,
translations--myfosp1--2026-03-10_de.po,,,MXB,PL,Yabylon,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/13/2026,3/12/2026,User Interface & Clients,ausgecheckt,Lbo,
translations--myfosp1--2026-03-10_de.po,,,MXB,SL,Yabylon,,Cloud,Z:\Produkte\F!Box allgemein\GUI-JS3\[Sprache]\2026.03,3/10/2026,3/13/2026,3/12/2026,User Interface & Clients,ausgecheckt,Lbo,
FappSH_20260305-de.xml,,,LHe,EN,Susan,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,FSc,
FappSH_20260305-de.xml,,,LHe,Es,Helena,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,FSc,
FappSH_20260305-de.xml,,,LHe,Fr,Marie,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,FSc,
FappSH_20260305-de.xml,,,LHe,It,Laura,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,FSc,
FappSH_20260305-de.xml,,,LHe,Nl,Angelique,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,FSc,
FappSH_20260305-de.xml,,,LHe,Pl,Yabylon,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,FSc,
FappSH_20260305-de.xml,,,LHe,SL,Yabylon,,jazz,Z:\Produkte\F!Apps\FappSmartHome\GUI\Android\deutsch\2026.03,3/10/2026,3/11/2026,3/12/2026,User Interface & Clients,geliefert,FSc,
"Aufsteller_Jobflyer_2026_210x297mm_DE.pdf,,,HHB,DE,Franziska,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/10/2026,3/13/2026,Corporate Communications,geliefert,Hme,"
"Jobflyer_2026_105x210mm_DE.pdf,,,HHB,DE,Franziska,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/10/2026,3/13/2026,Corporate Communications,geliefert,Hme,"
"Aufsteller_Jobflyer_2026_210x297mm_IT.pdf,,,HHB,IT,Laura,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\italienisch\2026.03"",3/10/2026,3/10/2026,3/13/2026,Corporate Communications,geliefert,Hme,"
"Jobflyer_2026_105x210mm_IT_EUL.pdf,,,HHB,IT,Laura,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\italienisch\2026.03"",3/10/2026,3/10/2026,3/13/2026,Corporate Communications,geliefert,Hme,"
Business Update DE März 2,,,AGi,DE,Franziska,,LS-Tracker,Business Update DE März 2,3/10/2026,3/16/2026,3/15/2026,Channel Sales,geliefert,FSc,
CH/AT: Lektorat Business Update für März ,,,PSe,DE,Franziska,,LS-Tracker,AT/CH: Lektorat Business Update für März,3/10/2026,3/16/2026,3/16/2026,Channel Sales,geliefert,FSc,
Übersetzung Automail Oster-Gewinnspiel.docx,189,,Atc,EN,John,,LS-Tracker,Z:\Produkte\D2C\deutsch\2026.03,3/10/2026,3/17/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
Übersetzung Automail Oster-Gewinnspiel.docx,189,,Atc,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\D2C\deutsch\2026.03,3/10/2026,3/17/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
Übersetzung Automail Oster-Gewinnspiel.docx,189,,Atc,NL,Angelique,,LS-Tracker,Z:\Produkte\D2C\deutsch\2026.03,3/10/2026,3/17/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
Übersetzung Automail Oster-Gewinnspiel.docx,189,,Atc,ES,Helena,,LS-Tracker,Z:\Produkte\D2C\spanisch\2026.03,3/10/2026,3/17/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
"Texte Awin Profil.docx,379,,ALP,DE,Franziska,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/16/2026,3/24/2026,Corporate Communications,,MSi,"
"Allgemeine Teilnahmebedingungen zum Partnerprogramm FRITZ91_legal.docx,425,,ALP,DE,Franziska,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/16/2026,3/24/2026,Corporate Communications,,MSi,"
"FRITZ Marken Richtlinien Affiliate_legal.docx,410,,ALP,DE,Franziska,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/16/2026,3/24/2026,Corporate Communications,,MSi,"
"Texte Awin Profil.docx,379,,ALP,ES,Alba,Helena,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/23/2026,3/24/2026,Corporate Communications,,MSi,"
"Allgemeine Teilnahmebedingungen zum Partnerprogramm FRITZ91_legal.docx,425,,ALP,ES,Alba,Helena,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/23/2026,3/24/2026,Corporate Communications,,MSi,"
"FRITZ Marken Richtlinien Affiliate_legal.docx,410,,ALP,ES,Alba,Helena,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/23/2026,3/24/2026,Corporate Communications,,MSi,"
"Aufsteller_Jobflyer_2026_210x297mm_DE.pdf,,,HHB,DE,Franziska,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/12/2026,,Corporate Communications,,Hme,"
"Jobflyer_2026_105x210mm_DE.pdf,,,HHB,DE,Franziska,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/10/2026,3/12/2026,,Corporate Communications,,Hme,"
"Aufsteller_Jobflyer_2026_210x297mm_IT.pdf,,,HHB,IT,Laura,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\italienisch\2026.03"",3/10/2026,3/12/2026,,Corporate Communications,,Hme,"
"Jobflyer_2026_105x210mm_IT_EUL.pdf,,,HHB,IT,Laura,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\italienisch\2026.03"",3/10/2026,3/12/2026,,Corporate Communications,,Hme,"
TLF FRITZ!Box 5690 DE.docx,699,,ALP,DE,Franziska,,LS-Tracker,Z:\Produkte\Testleitfaden\5690,3/11/2026,3/12/2026,3/12/2026,Corporate Communications,geliefert,FSc,
TLF FRITZ!Repeater 2700 DE.docx,1016,,ALP,DE,Franziska,,LS-Tracker,Z:\Produkte\Testleitfaden\FR2700,3/11/2026,3/12/2026,3/12/2026,Corporate Communications,geliefert,FSc,
TLF FRITZ!Box 6825 4G DE.docx,898,,ALP,DE,Franziska,,LS-Tracker,Z:\Produkte\Testleitfaden\6825_4G,3/11/2026,3/12/2026,3/12/2026,Corporate Communications,geliefert,FSc,
AllgemeineTeilnahmebedingungen_zumPartnerprogrammFRITZ91_legal-de.docx,437,,ALp,DE,Franziska,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Affiliate-PlattformAWIN,3/11/2026,3/16/2026,3/16/2026,Corporate Communications,,MSi,
FRITZ_Marken-RichtlinienAffiliate_legal-de.docx,,,ALp,DE,Franziska,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Affiliate-PlattformAWIN,3/11/2026,3/16/2026,3/16/2026,Corporate Communications,,MSi,
TexteAwin-Profil-de.docx,,,ALp,DE,Franziska,,LS-Tracker,Z:\Produkte\Einleger und juristische Texte\Affiliate-PlattformAWIN,3/11/2026,3/16/2026,3/16/2026,Corporate Communications,,MSi,
CTA und Sternchentext_Oster Gewinnspiel.docx,21,,Kgo,EN,John,,LS-Tracker,Z:\Produkte\D2C\[Sprache]\2026.03,3/11/2026,3/17/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
CTA und Sternchentext_Oster Gewinnspiel.docx,21,,Kgo,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\D2C\[Sprache]\2026.03,3/11/2026,3/17/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
CTA und Sternchentext_Oster Gewinnspiel.docx,21,,Kgo,NL,Angelique,,LS-Tracker,Z:\Produkte\D2C\[Sprache]\2026.03,3/11/2026,3/17/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
CTA und Sternchentext_Oster Gewinnspiel.docx,21,,Kgo,ES,Helena,,LS-Tracker,Z:\Produkte\D2C\[Sprache]\2026.03,3/11/2026,3/17/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
Teilnahmebedingungen FRITZ! Oster Wimmelbild Gewinnspiel_fsh_TGO.json,,,Kgo,EN,John,,LS-Tracker,Z:\Produkte\D2C\[Sprache]\2026.03,3/11/2026,3/16/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
Teilnahmebedingungen FRITZ! Oster Wimmelbild Gewinnspiel_fsh_TGO.json,,,Kgo,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\D2C\[Sprache]\2026.03,3/11/2026,3/16/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
Teilnahmebedingungen FRITZ! Oster Wimmelbild Gewinnspiel_fsh_TGO.json,,,Kgo,NL,Angelique,,LS-Tracker,Z:\Produkte\D2C\[Sprache]\2026.03,3/11/2026,3/16/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
Teilnahmebedingungen FRITZ! Oster Wimmelbild Gewinnspiel_fsh_TGO.json,,,Kgo,ES,Helena,,LS-Tracker,Z:\Produkte\D2C\[Sprache]\2026.03,3/11/2026,3/16/2026,3/17/2026,D2C Ecommerce,geliefert,Lbo,
"Texte_aus_Bildern.docx,157,,PSe,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/11/2026,3/17/2026,3/19/2026,Channel Sales,geliefert,Hme,"
"4789_nl-NL_die_welt_ist_dein_hotspot_20260311-090655.xml,,,PSe,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/11/2026,3/17/2026,3/19/2026,Channel Sales,geliefert,Hme,"
TLF FRITZ!Box 5690 DE.docx,699,,ALP,EN,Susan,,LS-Tracker,Z:\Produkte\Testleitfaden\5690,3/11/2026,3/18/2026,3/20/2026,Corporate Communications,geliefert,FSc,
TLF FRITZ!Repeater 2700 DE.docx,1016,,ALP,EN,Lisa,,LS-Tracker,Z:\Produkte\Testleitfaden\FR2700,3/11/2026,3/18/2026,3/20/2026,Corporate Communications,geliefert,FSc,
TLF FRITZ!Box 6825 4G DE.docx,898,,ALP,EN,Susan,,LS-Tracker,Z:\Produkte\Testleitfaden\6825_4G,3/11/2026,3/18/2026,3/20/2026,Corporate Communications,geliefert,FSc,
"4798_it-IT_vpn_mit_fritz_20260311-135748.xml,1018,,PSe,IT,Cristina,Laura,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\italienisch\2026.03"",3/11/2026,3/23/2026,3/23/2026,Channel Sales,geliefert,Hme,"
"4799_es-ES_vpn_mit_fritz_20260311-135807.xml,1018,,PSe,ES,Alba,Helena,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/11/2026,3/23/2026,3/23/2026,Channel Sales,geliefert,Hme,"
"4796_nl-NL_vpn_mit_fritz_20260311-135731.xml,1018,,PSe,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/11/2026,3/23/2026,3/23/2026,Channel Sales,geliefert,Hme,"
"Übersetzung Zertifikate.docx,75,,Bal,IT,Laura,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/12/2026,3/13/2026,3/16/2026,Corporate Communications,geliefert,Hme,"
"Übersetzung Zertifikate.docx,75,,Bal,NL,Angelique,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/12/2026,3/13/2026,3/16/2026,Corporate Communications,geliefert,Hme,"
"Übersetzung Zertifikate.docx,75,,Bal,ES,Helena,,LS-Tracker,""Z:\Produkte\Texte Web, Marketing, etc\deutsch\2026.03"",3/12/2026,3/13/2026,3/16/2026,Corporate Communications,geliefert,Hme,"
Übersetzungen_Shop_5690_Pro.docx,104,,JBl,EN,Lisa,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/16/2026,3/16/2026,D2C Ecommerce,geliefert,Lbo,
Versand-Timeline_Service-Box-translations-[Sprache]-ONLINE_STORE_THEME.json,,,CST,EN,Lisa,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/18/2026,3/19/2026,D2C Ecommerce,geliefert,Lbo,
Versand-Timeline_Service-Box-translations-[Sprache]-ONLINE_STORE_THEME.json,,,CST,ES,Helena,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/18/2026,3/19/2026,D2C Ecommerce,geliefert,Lbo,
Versand-Timeline_Service-Box-translations-[Sprache]-ONLINE_STORE_THEME.json,,,CST,FR,Marie,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/18/2026,3/19/2026,D2C Ecommerce,geliefert,Lbo,
Versand-Timeline_Service-Box-translations-[Sprache]-ONLINE_STORE_THEME.json,,,CST,IT,Laura,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/18/2026,3/19/2026,D2C Ecommerce,geliefert,Lbo,
Versand-Timeline_Service-Box-translations-[Sprache]-ONLINE_STORE_THEME.json,,,CST,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/18/2026,3/19/2026,D2C Ecommerce,geliefert,Lbo,
2 UWG-Hinweise in Forms-App.docx,212,,Tpo,EN,Lisa,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/27/2026,3/26/2026,Technical Communication,geliefert,Lbo,
2 UWG-Hinweise in Forms-App.docx,212,,Tpo,ES,Helena,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/27/2026,3/26/2026,Technical Communication,geliefert,Lbo,
2 UWG-Hinweise in Forms-App.docx,212,,Tpo,FR,Marie,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/27/2026,3/26/2026,Technical Communication,geliefert,Lbo,
2 UWG-Hinweise in Forms-App.docx,212,,Tpo,IT,Cristina,Laura,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/27/2026,3/26/2026,Technical Communication,geliefert,Lbo,
2 UWG-Hinweise in Forms-App.docx,212,,Tpo,NL,Angelique,,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/27/2026,3/26/2026,Technical Communication,geliefert,Lbo,
B2B_20260312-translations-[Sprache]-METAOBJECT.json,,,Lca,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/31/2026,3/31/2026,D2C Ecommerce,geliefert,Lbo,
B2B_20260312-translations-[Sprache]-ONLINE_STORE_THEME.json,,,Lca,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/31/2026,3/31/2026,D2C Ecommerce,geliefert,Lbo,
B2B_20260312-translations-[Sprache]-PAGE.json,,,Lca,ES,Alba,Helena,LS-Tracker,Z:\Produkte\FRITZ!com\2026.03\KW11,3/12/2026,3/31/2026,3/31/2026,D2C Ecommerce,geliefert,Lbo,
